"id";"quest";"unit";"filia";"cases";"date"
21;"Выполнение инвест  програм 2017-2018 г.г.";"0";"total";0;"2021-12-24"
22;"Всего работ";"шт.";"Александровский";3;"2021-12-24"
22;"Всего работ";"шт.";"Заводский";1;"2021-12-24"
22;"Всего работ";"шт.";"Коммунарский";2;"2021-12-24"
22;"Всего работ";"шт.";"Днепровский";2;"2021-12-24"
22;"Всего работ";"шт.";"Вознесеновский";17;"2021-12-24"
22;"Всего работ";"шт.";"Хортицкий";1;"2021-12-24"
22;"Всего работ";"шт.";"Шевченковский";3;"2021-12-24"
22;"Всего работ";"шт.";"total";29;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Александровский";2;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Заводский";1;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Коммунарский";2;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Днепровский";2;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Вознесеновский";5;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Хортицкий";1;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"Шевченковский";1;"2021-12-24"
23;"Введено в эксплуатацию";"шт.";"total";14;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Александровский";1;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Заводский";0;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Коммунарский";0;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Днепровский";0;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Вознесеновский";7;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Хортицкий";0;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"Шевченковский";2;"2021-12-24"
24;"Выполнены стоительно-монтажные работы";"шт.";"total";10;"2021-12-24"
25;"В работе";"шт.";"Александровский";0;"2021-12-24"
25;"В работе";"шт.";"Заводский";0;"2021-12-24"
25;"В работе";"шт.";"Коммунарский";0;"2021-12-24"
25;"В работе";"шт.";"Днепровский";0;"2021-12-24"
25;"В работе";"шт.";"Вознесеновский";0;"2021-12-24"
25;"В работе";"шт.";"Хортицкий";0;"2021-12-24"
25;"В работе";"шт.";"Шевченковский";0;"2021-12-24"
25;"В работе";"шт.";"total";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Александровский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Заводский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Коммунарский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Днепровский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Вознесеновский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Хортицкий";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"Шевченковский";0;"2021-12-24"
26;"Контроль наличия крышек люков на тепловых камерах";"0";"total";0;"2021-12-24"
27;"Всего люков";"шт.";"Александровский";3121;"2021-12-24"
27;"Всего люков";"шт.";"Заводский";695;"2021-12-24"
27;"Всего люков";"шт.";"Коммунарский";879;"2021-12-24"
27;"Всего люков";"шт.";"Днепровский";1620;"2021-12-24"
27;"Всего люков";"шт.";"Вознесеновский";3525;"2021-12-24"
27;"Всего люков";"шт.";"Хортицкий";1805;"2021-12-24"
27;"Всего люков";"шт.";"Шевченковский";836;"2021-12-24"
27;"Всего люков";"шт.";"total";12481;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Александровский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Заводский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Коммунарский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Днепровский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Вознесеновский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Хортицкий";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"Шевченковский";0;"2021-12-24"
28;"Необходимо накрыть";"шт.";"total";0;"2021-12-24"
29;"Приборы учета";"шт.";"Александровский";19;"2021-12-24"
29;"Приборы учета";"шт.";"Заводский";40;"2021-12-24"
29;"Приборы учета";"шт.";"Коммунарский";18;"2021-12-24"
29;"Приборы учета";"шт.";"Днепровский";41;"2021-12-24"
29;"Приборы учета";"шт.";"Вознесеновский";66;"2021-12-24"
29;"Приборы учета";"шт.";"Хортицкий";9;"2021-12-24"
29;"Приборы учета";"шт.";"Шевченковский";3;"2021-12-24"
29;"Приборы учета";"шт.";"total";196;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Александровский";2;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Заводский";11;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Коммунарский";4;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Днепровский";12;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Вознесеновский";17;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Хортицкий";6;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"Шевченковский";3;"2021-12-24"
30;"в том числе приобретено по бюджетному запросу 2019";"шт.";"total";55;"2021-12-24"
